"scientific.name","common.name","observed.on","location","latitude","longitude","listing.status"
"Alca torda","Razorbill",NA,NA,44.374387,-68.073756,"state threatened"
"Alca torda","Razorbill",NA,NA,44.3324746,-68.0603456,"state threatened"
"Alca torda","Razorbill",NA,NA,44.3324746,-68.0603456,"state threatened"
"Alca torda","Razorbill",NA,NA,44.3625954,-68.0390396,"state threatened"
"Alca torda","Razorbill",NA,NA,44.3324746,-68.0603456,"state threatened"
"Alca torda","Razorbill",NA,NA,44.3324746,-68.0603456,"state threatened"
"Alca torda","Razorbill",NA,NA,44.374387,-68.073756,"state threatened"
"Alca torda","Razorbill",NA,NA,44.3289251,-68.1741893,"state threatened"
"Bucephala islandica","Barrow's Goldeneye",NA,NA,44.3489567,-68.045969,"state threatened"
"Bucephala islandica","Barrow's Goldeneye",NA,NA,44.3489567,-68.045969,"state threatened"
"Bucephala islandica","Barrow's Goldeneye",NA,NA,44.3489567,-68.045969,"state threatened"
"Bucephala islandica","Barrow's Goldeneye",NA,NA,44.3489567,-68.045969,"state threatened"
"Bucephala islandica","Barrow's Goldeneye",NA,NA,44.3489567,-68.045969,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3324746,-68.0603456,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3324746,-68.0603456,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3625954,-68.0390396,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3324746,-68.0603456,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3324746,-68.0603456,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3386398,-68.0454782,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3386398,-68.0454782,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3324746,-68.0603456,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3403019,-68.0582428,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3324746,-68.0603456,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3324746,-68.0603456,"state threatened"
"Bucephala islandica","Barrow's Goldeneye",NA,NA,44.3498063,-68.045969,"state threatened"
"Bucephala islandica","Barrow's Goldeneye",NA,NA,44.3633479,-68.0379868,"state threatened"
"Bucephala islandica","Barrow's Goldeneye",NA,NA,44.3633479,-68.0379868,"state threatened"
"Bucephala islandica","Barrow's Goldeneye",NA,NA,44.3498063,-68.045969,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3324746,-68.0603456,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3386398,-68.0454782,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3386398,-68.0454782,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3386398,-68.0454782,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3386398,-68.0454782,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3324746,-68.0603456,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3386398,-68.0454782,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3324746,-68.0603456,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3386398,-68.0454782,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3386398,-68.0454782,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3324746,-68.0603456,"state threatened"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3508187,-68.194043,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3509439,-68.1839921,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3547872,-68.1897354,"state endangered"
"Alca torda","Razorbill",NA,NA,44.3324746,-68.0603456,"state threatened"
"Alca torda","Razorbill",NA,NA,44.33868,-68.053184,"state threatened"
"Alca torda","Razorbill",NA,NA,44.3324746,-68.0603456,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.2533766,-68.3407102,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3324746,-68.0603456,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3324746,-68.0603456,"state threatened"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3297579,-68.184886,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3489122,-68.1854868,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3073179,-68.3166996,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3469312,-68.1901646,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3073179,-68.3166996,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3547872,-68.1897354,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3297579,-68.184886,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3510205,-68.1898588,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3329687,-68.2666183,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3510205,-68.1898588,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3547872,-68.1897354,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3075112,-68.3174376,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3547872,-68.1897354,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3510205,-68.1898588,"state endangered"
"Alca torda","Razorbill",NA,NA,44.3324746,-68.0603456,"state threatened"
"Sterna paradisaea","Arctic Tern",NA,NA,44.3072668,-68.1901217,"state threatened"
"Nycticorax nycticorax","Black-crowned Night-Heron",NA,NA,44.3385984,-68.2733291,"state endangered"
"Nycticorax nycticorax","Black-crowned Night-Heron",NA,NA,44.2422323,-68.3060145,"state endangered"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.2373,-68.3025,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.2373,-68.3025,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.2373,-68.3025,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.2373,-68.3025,"state threatened"
